Time (s),Voltage (V),Current (A),Temperature (C),Torque (Nm),Speed (RPM),SOC (%)
110.7,493.71,-0.4,30,0,0,97
110.7,493.71,-0.4,30,0,0,97
110.7,493.71,-0.4,30,0,0,97
110.7,493.71,-0.4,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,0.2,30,0,0,97
110.7,493.71,0,30,0,0,97
110.7,493.71,0,30,0,0,97
110.7,493.71,0,30,0,0,97
110.7,493.71,0,30,0,0,97
110.7,493.71,0,30,0,0,97
110.7,493.71,0,30,0,0,97
110.7,493.71,-0.4,30,0,0,97
110.7,493.71,-0.4,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.4,30,0,0,97
110.7,493.71,0,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,0,30,0,0,97
110.7,493.71,0.2,30,0,0,97
110.7,493.71,-0.2,30,0,0,97
110.7,493.71,0,30,0,0,97
133.9,493.7,-0.2,30,0,0,97
133.9,493.7,-0.4,30,0,0,97
134.4,493.71,-0.2,30,0,0,97
134.4,493.71,0,30,0,0,97
135,493.71,-0.2,30,0,0,97
135,493.71,0,30,0,0,97
135.6,493.71,-0.2,30,0,0,97
135.6,493.71,0,30,0,0,97
136.1,493.7,0,30,0,0,97
136.1,493.7,-0.2,30,0,0,97
136.6,493.71,-0.2,30,0,0,97
136.6,493.71,-0.2,30,0,0,97
137.2,493.71,-0.2,30,0,0,97
137.2,493.71,0,30,0,0,97
137.8,493.71,-0.7,30,0,0,97
137.8,493.71,0,30,0,0,97
138.3,493.7,-0.4,30,0,0,97
138.9,493.71,-0.4,30,0,0,97
138.9,493.71,0.4,30,0,0,97
139.4,493.71,-0.4,30,0,0,97
139.4,493.71,-0.4,30,0,0,97
140,493.71,0,30,0,0,97
140,493.71,-0.7,30,0,0,97
140.6,493.7,-0.4,30,0,0,98
140.6,493.7,-0.2,30,0,0,98
141.1,493.71,-0.2,30,0,0,97
141.1,493.71,0,30,0,0,97
141.7,493.71,-0.4,30,0,0,97
141.7,493.71,-0.2,30,0,0,97
142.2,493.71,-0.2,30,0,0,98
142.2,493.71,-0.2,30,0,0,98
142.8,493.7,-0.2,30,0,0,97
142.8,493.7,-0.2,30,0,0,97
143.3,493.71,-0.4,30,0,0,97
143.3,493.71,-0.2,30,0,0,97
143.9,493.71,-0.7,30,0,0,97
143.9,493.71,0.4,30,0,0,97
144.4,493.71,-0.2,30,0,0,97
144.4,493.71,0,30,0,0,97
145,493.7,0,30,0,0,97
145,493.7,0.2,30,0,0,97
145.5,493.71,-0.4,30,0,0,97
145.5,493.71,-0.7,30,0,0,97
146.1,493.71,-0.6,30,0,0,97
146.1,493.71,0,30,0,0,97
146.6,493.71,-0.4,30,0,0,97
146.6,493.71,-0.4,30,0,0,97
147.2,493.7,-0.4,30,0,0,98
147.2,493.7,-0.4,30,0,0,98
147.7,493.71,-0.6,30,0,0,97
147.7,493.71,-0.4,30,0,0,97
148.3,493.71,-0.4,30,0,0,97
148.3,493.71,-0.6,30,0,0,97
148.9,493.71,0,30,0,0,97
148.9,493.71,-0.4,30,0,0,97
149.4,493.7,-0.4,30,0,0,97
149.4,493.7,-0.4,30,0,0,97
150,493.71,-0.4,30,0,0,97
150,493.71,-0.4,30,0,0,97
150.5,493.71,-0.9,30,0,0,97
150.5,493.71,-0.7,30,0,0,97
151.1,493.71,-0.4,30,0,0,97
151.1,493.71,0,30,0,0,97
151.6,493.7,-0.2,30,0,0,97
151.6,493.7,-0.7,30,0,0,97
152.2,493.71,-0.7,30,0,0,97
152.2,493.71,-0.4,30,0,0,97
152.7,493.71,-0.6,30,0,0,97
152.7,493.71,-0.4,30,0,0,97
153.9,493.7,-0.2,30,0,0,97
153.9,493.7,-0.2,30,0,0,97
154.4,493.71,-0.6,30,0,0,98
154.4,493.71,-0.2,30,0,0,98
155,493.71,-0.2,30,0,0,97
155,493.71,-0.2,30,0,0,97
155.5,493.71,-0.7,30,0,0,98
155.5,493.71,-0.6,30,0,0,98
156.1,493.7,-0.6,30,0,0,97
156.6,493.71,-0.2,30,0,0,97
156.6,493.71,-0.4,30,0,0,97
157.2,493.71,-0.9,30,0,0,98
157.2,493.71,-0.2,30,0,0,98
157.7,493.71,-0.7,30,0,0,97
157.7,493.71,-0.2,30,0,0,97
158.3,493.7,-0.4,30,0,0,98
158.3,493.7,-0.7,30,0,0,98
158.8,493.71,-0.2,30,0,0,97
158.8,493.71,-0.4,30,0,0,97
159.4,493.71,-0.4,30,0,0,97
159.4,493.71,0,30,0,0,97
160,493.71,0.2,30,0,0,97
160,493.71,-0.6,30,0,0,97
160.5,493.71,-0.4,30,0,0,97
160.5,493.71,0,30,0,0,97
161.1,493.71,-0.4,30,0,0,97
161.1,493.71,-0.4,30,0,0,97
161.6,493.71,-0.6,30,0,0,97
161.6,493.71,-0.2,30,0,0,97
162.2,493.71,-0.2,30,0,0,97
162.2,493.71,-0.4,30,0,0,97
162.2,493.71,-0.4,30,0,0,97
162.7,493.71,-1.1,30,0,0,97
162.7,493.71,-0.4,30,0,0,97
163.3,493.71,-0.6,30,0,0,97
163.3,493.71,-0.4,30,0,0,97
163.3,493.71,-0.2,30,0,0,97
163.8,493.71,-0.2,30,0,0,98
163.8,493.71,-0.4,30,0,0,98
164.4,493.71,-0.2,30,0,0,98
164.4,493.71,-0.2,30,0,0,98
165,493.71,-0.2,30,0,0,97
165,493.71,-0.2,30,0,0,97
165.5,493.71,-0.4,30,0,0,97
165.5,493.71,-0.4,30,0,0,97
165.5,493.71,-0.4,30,0,0,97
166.1,493.66,-0.2,30,0,0,97
166.1,493.66,-0.2,30,0,0,97
166.6,493.68,-0.4,30,0,0,98
166.6,493.68,-0.2,30,0,0,98
167.2,493.68,-0.2,30,0,0,97
167.2,493.68,-0.2,30,0,0,97
167.7,493.7,-0.6,30,0,0,97
167.7,493.7,-0.6,30,0,0,97
168.3,493.7,-0.4,30,0,0,96
168.3,493.7,0,30,0,0,96
168.3,493.7,0,30,0,0,96
168.8,493.7,-0.4,30,0,0,97
168.8,493.7,0,30,0,0,97
169.4,493.69,-0.4,30,0,0,98
169.4,493.69,0.2,30,0,0,98
169.9,493.7,-0.2,30,0,0,98
169.9,493.7,-0.4,30,0,0,98
170.5,493.7,-0.2,30,0,0,99
170.5,493.7,-0.4,30,0,0,99
171,493.71,0,30,0,0,98
171,493.71,-0.4,30,0,0,98
171,493.71,-0.2,30,0,0,98
171.6,493.66,-0.4,30,0,0,99
171.6,493.66,-0.4,30,0,0,99
172.2,493.63,-0.4,30,0,0,98
172.2,493.63,-0.4,30,0,0,98
172.7,493.6,-0.9,30,0,0,98
172.7,493.6,-0.4,30,0,0,98
173.3,493.62,0,30,0,0,98
173.3,493.62,0.2,30,0,0,98
173.3,493.62,0.4,30,0,0,98
173.8,493.62,0,30,0,0,98
173.8,493.62,0,30,0,0,98
174.4,493.61,0,30,0,0,98
174.4,493.61,0.2,30,0,0,98
174.9,493.61,-0.4,30,0,0,99
174.9,493.61,-0.2,30,0,0,99
175.5,493.62,-0.2,30,0,0,98
175.5,493.62,0.4,30,0,0,98
176.1,493.61,0.2,30,1.9,0,99
176.1,493.61,-0.2,30,1.9,0,99
176.6,493.6,-0.4,30,7.8,6,98
176.6,493.6,0,30,7.8,6,98
177.2,493.61,0.4,30,17.7,31,99
177.2,493.61,0.6,30,17.7,31,99
177.7,493.46,0.6,31,17.7,69,98
177.7,493.46,0.8,31,17.7,69,98
177.7,493.46,0.6,31,17.7,69,98
178.3,493.3,0.8,31,17.7,120,98
178.3,493.3,1.2,31,17.7,120,98
178.8,493.21,1,31,17.7,156,99
178.8,493.21,1.2,31,17.7,156,99
179.4,493.12,1,31,17.7,205,98
179.4,493.12,1.5,31,17.7,205,98
179.9,492.99,1.2,30,17.7,251,99
179.9,492.99,1.7,30,17.7,251,99
179.9,492.99,1.5,30,17.7,251,99
180.5,492.88,1.9,30,23.6,300,99
180.5,492.88,2.5,30,23.6,300,99
181,492.8,2.3,30,23.6,353,99
181,492.8,2.9,30,23.6,353,99
181.6,492.41,2.9,30,23.6,412,99
182.2,492.24,1.9,30,15.7,465,99
182.2,492.24,2.5,30,15.7,465,99
182.7,492.05,1.9,30,15.7,487,99
182.7,492.05,2.1,30,15.7,487,99
183.3,492.42,1.5,30,1.9,499,99
183.3,492.42,0.8,30,1.9,499,99
183.8,492.38,1.9,30,9.8,487,98
183.8,492.38,1.3,30,9.8,487,98
184.4,493.26,2.5,30,19.7,497,98
184.4,493.26,3.3,30,19.7,497,98
184.9,492.48,-0.4,30,0,478,98
184.9,492.48,0,30,0,478,98
185.5,492.37,-0.2,30,0,327,99
185.5,492.37,0.2,30,0,327,99
186,493.38,-0.4,30,0,151,99
186,493.38,-0.4,30,0,151,99
186.6,493.47,-0.4,30,0,97,99
186.6,493.47,-0.2,30,0,97,99
187.2,493.52,1.2,30,0,81,99
187.2,493.52,0,30,0,81,99
187.7,493.54,0,30,0,84,98
187.7,493.54,0,30,0,84,98
188.3,493.19,0.2,30,0,54,99
188.3,493.19,0,30,0,54,99
188.8,493.45,0.2,30,0,19,98
188.8,493.45,-0.2,30,0,19,98
189.4,493.48,0,30,0,0,98
189.4,493.48,-0.4,30,0,0,98
189.9,493.47,-0.4,30,0,0,99
189.9,493.47,0,30,0,0,99
189.9,493.47,0.2,30,0,0,99
191,493.53,-0.4,30,0,0,98
191,493.53,-0.4,30,0,0,98
191.6,493.57,0,30,13.7,0,98
191.6,493.57,-0.4,30,13.7,0,98
192.1,493.51,1,30,31.5,52,98
192.1,493.51,1.2,30,31.5,52,98
192.7,493.09,1.5,30,31.5,130,99
192.7,493.09,1.5,30,31.5,130,99
193.3,492.87,2.1,30,31.5,204,98
193.3,492.87,2.1,30,31.5,204,98
193.8,492.59,2.7,30,31.5,263,99
193.8,492.59,2.9,30,31.5,263,99
194.4,492.33,3.4,30,31.5,335,98
194.9,492.07,4.2,30,38.3,394,99
194.9,492.07,4.4,30,38.3,394,99
195.5,491.8,7.2,31,49.2,497,98
195.5,491.8,7.2,31,49.2,497,98
196,490.7,8.2,31,49.2,605,98
196,490.7,8.6,31,49.2,605,98
196.6,489.83,8.8,31,47.2,717,99
196.6,489.83,9.9,31,47.2,717,99
197.1,489.14,10.9,31,47.2,819,98
197.1,489.14,10.3,31,47.2,819,98
197.1,489.14,10.7,31,47.2,819,98
197.7,488.58,11.6,31,47.2,930,98
197.7,488.58,11.8,31,47.2,930,98
198.3,487.93,14.5,31,47.2,1035,99
198.3,487.93,15.1,31,47.2,1035,99
198.8,487.32,-0.9,31,0,1071,98
198.8,487.32,-8.8,31,0,1071,98
198.8,487.32,-2.6,31,0,1071,98
199.4,486.81,-0.6,31,0,929,98
199.4,486.81,-0.2,31,0,929,98
199.9,493.14,-0.4,30,0,774,98
199.9,493.14,-0.4,30,0,774,98
199.9,493.14,-0.4,30,0,774,98
200.5,492.77,-0.2,30,0,674,98
200.5,492.77,0.2,30,0,674,98
201,492.89,-0.4,30,0,641,99
201,492.89,0,30,0,641,99
201.6,492.98,-0.9,30,0,602,99
201.6,492.98,0,30,0,602,99
201.6,492.98,-0.4,30,0,602,99
202.1,493.04,1.2,30,13.7,586,99
202.1,493.04,2.7,30,13.7,586,99
202.7,493.17,3.1,30,21.6,598,99
202.7,493.17,3.1,30,21.6,598,99
203.3,491.88,3.4,30,21.6,632,99
203.3,491.88,3.8,30,21.6,632,99
203.8,491.32,4.4,30,23.6,661,99
203.8,491.32,4,30,23.6,661,99
204.4,491.24,3.8,30,23.6,696,98
204.4,491.24,4.6,30,23.6,696,98
204.9,490.97,4.4,30,23.6,727,99
204.9,490.97,5.2,30,23.6,727,99
205.5,490.85,4.4,30,23.6,754,99
205.5,490.85,4.4,30,23.6,754,99
206.6,490.64,5.2,31,23.6,789,99
206.6,490.64,4.8,31,23.6,789,99
207.1,490.58,4.8,31,23.6,804,99
207.7,490.53,4.6,31,23.6,832,99
207.7,490.53,4.2,31,23.6,832,99
208.2,490.41,5,31,23.6,866,98
208.2,490.41,5,31,23.6,866,98
208.8,490.35,5.3,30,25,910,98
208.8,490.35,5.2,30,25,910,98
208.8,490.35,5.9,30,25,910,98
209.4,490.21,4.4,30,19.7,931,99
209.4,490.21,3.8,30,19.7,931,99
209.9,490.3,4.6,30,17.7,951,98
209.9,490.3,3.4,30,17.7,951,98
210.5,490.56,4,30,17.7,970,99
210.5,490.56,4,30,17.7,970,99
211,490.61,5.3,30,19.7,983,99
211,490.61,4.2,30,19.7,983,99
211.6,490.61,4,30,17.7,1002,98
211.6,490.61,4.6,30,17.7,1002,98
212.1,490.47,3.8,30,17.7,1025,99
212.1,490.47,4.2,30,17.7,1025,99
212.7,490.47,3.6,30,13.7,1030,98
213.2,490.52,4.2,30,19.7,1016,98
213.2,490.52,5.9,30,19.7,1016,98
213.8,490.92,8.4,30,27.5,1035,98
213.8,490.92,6.9,30,27.5,1035,98
214.4,489.83,6.3,30,23.6,1068,98
214.4,489.83,6.7,30,23.6,1068,98
214.9,489.33,6.5,30,25.6,1102,98
214.9,489.33,7.2,30,25.6,1102,98
215.5,489.43,8.2,30,29.5,1142,99
215.5,489.43,8.2,30,29.5,1142,99
216,489.19,15.2,30,43.3,1202,99
216,489.19,14.7,30,43.3,1202,99
216.6,488.18,21.1,30,53.1,1313,99
216.6,488.18,18.9,30,53.1,1313,99
217.1,485.11,25.5,30,63,1393,98
217.1,485.11,23.4,30,63,1393,98
217.7,483.65,28,30,66.9,1505,99
217.7,483.65,26.3,30,66.9,1505,99
218.2,481.16,29.7,30,68.9,1633,99
218.2,481.16,32,30,68.9,1633,99
218.8,479.43,34.3,30,68.9,1783,99
218.8,479.43,32.4,30,68.9,1783,99
219.3,477.65,31.4,30,66.9,1901,99
219.3,477.65,35,30,66.9,1901,99
219.9,476.74,4,30,17.7,1960,99
220.5,476.15,-0.2,30,0,1872,99
220.5,476.15,-2.3,30,0,1872,99
221,489.36,-0.2,30,0,1794,99
221,489.36,-0.7,30,0,1794,99
221.6,491.23,0,30,0,1700,99
221.6,491.23,-1.5,30,0,1700,99
222.1,491.59,3.1,30,11.8,1598,99
222.1,491.59,5.2,30,11.8,1598,99
222.7,491.59,17.9,30,41.3,1578,99
222.7,491.59,16.8,30,41.3,1578,99
223.2,489.61,24.9,30,57.1,1641,99
223.2,489.61,24.9,30,57.1,1641,99
223.8,484.08,36,30,74.8,1780,99
223.8,484.08,36.4,30,74.8,1780,99
224.3,479.79,33.5,31,59.1,1906,99
224.3,479.79,31.4,31,59.1,1906,99
224.3,479.79,28.8,31,59.1,1906,99
224.9,475.18,3.1,31,11.8,1984,98
224.9,475.18,2.5,31,11.8,1984,98
225.4,478.52,-1.5,31,0,1935,98
225.4,478.52,-2.3,31,0,1935,98
226,490.1,1.2,31,0,1865,99
226,490.1,-0.9,31,0,1865,99
226.6,491.18,16.6,31,15.7,1837,99
226.6,491.18,8.2,31,15.7,1837,99
227.1,491.45,4.2,31,17.7,1819,98
227.1,491.45,6.3,31,17.7,1819,98
227.7,487.32,4.4,31,13.7,1803,99
227.7,487.32,5,31,13.7,1803,99
228.2,488.2,3.3,31,13.7,1788,99
228.2,488.2,4.4,31,13.7,1788,99
228.8,488.98,6.9,31,19.7,1792,99
228.8,488.98,6.9,31,19.7,1792,99
229.3,489.18,4.2,31,17.7,1794,99
229.3,489.18,9.2,31,17.7,1794,99
229.9,488.04,4.8,31,11.8,1783,99
229.9,488.04,3.3,31,11.8,1783,99
230.4,488.64,-2.6,31,0,1744,99
230.4,488.64,0.2,31,0,1744,99
231,489.76,0,31,0,1677,99
231,489.76,0.4,31,0,1677,99
231.5,491.8,-1.9,31,0,1613,98
231.5,491.8,-0.9,31,0,1613,98
232.1,491.93,-0.7,31,0,1541,99
232.1,491.93,-0.6,31,0,1541,99
233.2,492.1,0.4,31,0,1234,98
233.2,492.1,-0.6,31,0,1234,98
233.8,492.04,9.2,31,31.5,1146,99
233.8,492.04,13.5,31,31.5,1146,99
234.3,491.76,8.6,31,29.5,1084,98
234.3,491.76,7.1,31,29.5,1084,98
234.3,491.76,7.4,31,29.5,1084,98
234.9,487.34,0.6,31,3.9,1037,99
235.4,489.34,2.7,31,13.7,1008,98
235.4,489.34,2.5,31,13.7,1008,98
236,491.36,10.7,31,37.4,1044,98
236,491.36,10.7,31,37.4,1044,98
236.5,489.67,15.2,31,47.2,1114,99
236.5,489.67,16.4,31,47.2,1114,99
236.5,489.67,15.2,31,47.2,1114,99
237.1,486.67,18.5,31,57.1,1207,99
237.1,486.67,20.2,31,57.1,1207,99
237.6,485.15,21.3,31,57.1,1295,99
237.6,485.15,21.5,31,57.1,1295,99
238.2,483.22,16.2,31,39.4,1373,99
238.2,483.22,15.4,31,39.4,1373,99
238.8,483.47,-0.7,31,0,1381,98
238.8,483.47,-0.7,31,0,1381,98
239.3,485.68,-0.9,31,0,1322,98
239.3,485.68,0.6,31,0,1322,98
239.9,491.41,0,31,0,1213,99
239.9,491.41,-0.2,31,0,1213,99
240.4,491.58,3.4,31,9.8,1137,99
240.4,491.58,3.1,31,9.8,1137,99
241,491.74,2.9,31,9.8,1115,99
241,491.74,3.4,31,9.8,1115,99
241.5,490.45,10.1,31,35.4,1126,98
241.5,490.45,10.5,31,35.4,1126,98
242.1,489.88,8.2,31,27.5,1175,98
242.1,489.88,8.4,31,27.5,1175,98
242.7,487.22,12,31,35.4,1217,98
242.7,487.22,12,31,35.4,1217,98
243.2,487.85,10.3,31,35.4,1271,98
243.2,487.85,10.5,31,35.4,1271,98
243.7,486.37,11.4,31,35.4,1314,98
243.7,486.37,9.7,31,35.4,1314,98
244.3,486.23,30.5,31,80.7,1480,98
244.3,486.23,33.3,31,80.7,1480,98
244.9,483.88,2.3,31,1.9,1580,98
244.9,483.88,2.9,31,1.9,1580,98
245.4,476.63,-1.5,31,0,1533,98
246,491.12,0.6,31,0,1474,99
246,491.12,-1.9,31,0,1474,99
246.5,491.1,0.4,31,0,1426,98
246.5,491.1,-0.7,31,0,1426,98
247.1,491.39,1,31,7.8,1383,98
247.1,491.39,1,31,7.8,1383,98
247.6,491.53,6.3,31,19.7,1393,98
247.6,491.53,6.9,31,19.7,1393,98
248.2,490.06,7.8,31,23.6,1403,98
248.2,490.06,8,31,23.6,1403,98
248.7,488.32,7.1,31,25.6,1417,98
248.7,488.32,7.6,31,25.6,1417,98
248.7,488.32,9.2,31,25.6,1417,98
249.3,487.79,8.6,31,23.6,1453,98
249.3,487.79,9.7,31,23.6,1453,98
249.9,487.24,5,31,19.7,1472,98
249.9,487.24,6.1,31,19.7,1472,98
250.4,487.58,-4.8,31,0,1456,98
250.4,487.58,-0.7,31,0,1456,98
251,488.34,0.4,31,0,1384,99
251,488.34,-0.6,31,0,1384,99
251.5,491.51,-0.4,31,0,1332,99
251.5,491.51,-0.6,31,0,1332,99
252.1,491.61,-0.4,31,0,1259,98
252.1,491.61,-0.6,31,0,1259,98
252.6,491.68,2.7,31,11.8,1249,99
252.6,491.68,3.8,31,11.8,1249,99
253.2,491.78,4.6,31,13.7,1230,98
253.2,491.78,3.8,31,13.7,1230,98
253.7,490.15,12.4,31,35.4,1253,98
253.7,490.15,12.6,31,35.4,1253,98
254.3,489.71,12.8,31,37.4,1313,98
254.3,489.71,13.5,31,37.4,1313,98
254.9,486.43,15.1,31,37.4,1371,98
254.9,486.43,15.4,31,37.4,1371,98
256,485.47,5.5,31,0,1435,98
256,485.47,-1.5,31,0,1435,98
256.5,486.15,0.4,31,0,1382,98
256.5,486.15,-0.7,31,0,1382,98
257.1,491.75,3.6,31,15.7,1370,98
257.1,491.75,3.8,31,15.7,1370,98
257.6,491.18,-0.9,31,0,1360,99
257.6,491.18,-0.6,31,0,1360,99
258.2,489.02,-0.7,31,0,1310,98
258.2,489.02,0,31,0,1310,98
258.7,491.5,-1.3,31,0,1208,98
258.7,491.5,-0.4,31,0,1208,98
258.7,491.5,-0.2,31,0,1208,98
259.3,491.61,-0.4,31,0,898,98
259.3,491.61,0.4,31,0,898,98
260.4,491.69,-0.9,31,0,341,98
260.4,491.69,-0.4,31,0,341,98
261,491.78,-0.2,31,0,110,99
261,491.78,-0.4,31,0,110,99
261.5,491.84,-0.7,31,0,9,98
261.5,491.84,0,31,0,9,98
262.6,491.88,-0.2,31,0,0,98
262.6,491.88,-0.4,31,0,0,98
263.2,491.93,0,31,0,0,99
263.7,491.96,-0.2,31,0,0,98
263.7,491.96,-0.6,31,0,0,98
264.3,491.99,-0.4,31,0,0,98
264.3,491.99,-0.4,31,0,0,98
264.8,492.01,-0.4,31,0,0,98
264.8,492.01,-0.7,31,0,0,98
266,492.05,-0.4,31,0,0,98
266,492.05,-0.2,31,0,0,98
266.5,492.08,-0.4,31,0,0,98
266.5,492.08,-0.6,31,0,0,98
267.1,492.09,-0.6,31,0,0,98
267.1,492.09,-0.2,31,0,0,98
267.6,492.07,-0.4,31,0,0,98
267.6,492.07,-0.4,31,0,0,98
268.2,492.11,-0.6,31,0,0,98
268.2,492.11,-0.4,31,0,0,98
268.7,492.1,-0.9,31,0,0,98
269.3,492.1,-0.7,31,0,0,97
269.3,492.1,-0.9,31,0,0,97
269.8,492.23,-1.1,31,0,0,97
269.8,492.23,-1.7,31,0,0,97
270.4,492.25,-0.7,31,0,0,97
270.4,492.25,-0.7,31,0,0,97
270.9,492.26,-0.7,31,0,0,96
270.9,492.26,-0.7,31,0,0,96
271.5,492.27,-1.1,31,0,0,96
271.5,492.27,-0.4,31,0,0,96
272.1,492.29,-0.7,31,0,0,96
272.1,492.29,-0.7,31,0,0,96
272.6,492.3,-0.9,31,0,0,96
272.6,492.3,-0.6,31,0,0,96
273.2,492.31,-0.9,31,0,0,97
273.2,492.31,-0.7,31,0,0,97
274.3,492.33,-0.9,31,0,0,96
274.3,492.33,-0.6,31,0,0,96
274.8,492.34,-0.4,31,0,0,96
274.8,492.34,-0.9,31,0,0,96
275.4,492.35,-0.7,31,0,0,96
275.4,492.35,-0.6,31,0,0,96
275.9,492.35,-0.6,31,0,0,97
276.5,492.37,-0.9,31,0,0,96
276.5,492.37,-1.1,31,0,0,96
277.1,492.37,-0.9,31,0,0,96
277.1,492.37,-0.9,31,0,0,96
277.6,492.38,-0.7,31,0,0,96
277.6,492.38,-0.7,31,0,0,96
278.2,492.38,-0.7,31,0,0,96
278.2,492.38,-0.7,31,0,0,96
278.7,492.4,-1.1,31,0,0,96
278.7,492.4,-0.9,31,0,0,96
279.3,492.4,-0.9,31,0,0,96
279.3,492.4,-0.9,31,0,0,96
279.8,492.41,-0.6,31,0,0,96
279.8,492.41,-1.3,31,0,0,96
280.4,492.41,-0.7,31,0,0,96
280.4,492.41,-0.6,31,0,0,96
280.9,492.42,-0.6,31,0,0,96
280.9,492.42,-1.1,31,0,0,96
281.5,492.43,-0.9,31,0,0,96
281.5,492.43,-1.1,31,0,0,96
282.1,492.43,-0.9,31,0,0,96
282.1,492.43,-0.7,31,0,0,96
282.6,492.43,-1.1,31,0,0,96
282.6,492.43,-0.7,31,0,0,96
283.2,492.44,-0.9,31,0,0,96
283.2,492.44,-0.7,31,0,0,96
283.2,492.44,-0.7,31,0,0,96
283.7,492.45,-1.1,31,0,0,96
283.7,492.45,-0.9,31,0,0,96
284.3,492.45,-0.7,31,0,0,96
284.3,492.45,-0.7,31,0,0,96
284.8,492.45,-0.9,31,0,0,96
284.8,492.45,-0.7,31,0,0,96
285.4,492.46,-0.9,31,0,0,96
285.4,492.46,-0.7,31,0,0,96
285.9,492.46,-0.9,31,0,0,96
285.9,492.46,-0.9,31,0,0,96
286.5,492.47,-1.5,31,0,0,96
286.5,492.47,-1.1,31,0,0,96
287,492.46,-1.1,31,0,0,96
287,492.46,-1.5,31,0,0,96
287.6,492.47,-0.9,31,0,0,96
287.6,492.47,-0.4,31,0,0,96
288.1,492.48,-1.1,31,0,0,96
288.1,492.48,-0.7,31,0,0,96
288.7,492.48,-0.7,31,0,0,97
289.3,492.48,-0.7,31,0,0,96
289.3,492.48,-0.7,31,0,0,96
289.8,492.49,-0.7,31,0,0,96
289.8,492.49,-0.7,31,0,0,96
290.4,492.49,-0.9,31,0,0,96
290.4,492.49,-1.1,31,0,0,96
290.9,492.5,-0.7,31,0,0,97
290.9,492.5,-0.9,31,0,0,97
291.5,492.49,-1.1,31,0,0,96
291.5,492.49,-1.1,31,0,0,96
292,492.5,-1.1,31,0,0,97
292,492.5,-0.9,31,0,0,97
292.6,492.5,-0.9,31,0,0,96
292.6,492.5,-0.7,31,0,0,96
293.1,492.51,-1.3,31,0,0,96
293.7,492.5,-0.9,31,0,0,96
293.7,492.5,-0.7,31,0,0,96
294.3,492.51,-0.9,31,0,0,96
294.3,492.51,-0.9,31,0,0,96
294.8,492.51,-0.7,31,0,0,96
294.8,492.51,-0.7,31,0,0,96
295.4,492.52,-0.9,31,0,0,96
295.4,492.52,-0.9,31,0,0,96
295.9,492.51,-0.6,31,0,0,96
295.9,492.51,-1.1,31,0,0,96
296.5,492.52,-1.1,31,0,0,96
296.5,492.52,-0.7,31,0,0,96
297,492.52,-0.6,31,0,0,96
297,492.52,-1.1,31,0,0,96
297,492.52,-0.6,31,0,0,96
297.6,492.53,-1.1,31,0,0,96
297.6,492.53,-0.7,31,0,0,96
298.1,492.52,-0.9,31,0,0,96
298.1,492.52,-1.3,31,0,0,96
298.7,492.53,-1.3,31,0,0,96
298.7,492.53,-0.7,31,0,0,96
299.3,492.53,-0.7,31,0,0,96
299.3,492.53,-0.9,31,0,0,96
299.8,492.54,-0.7,31,0,0,97
299.8,492.54,-1.1,31,0,0,97
300.4,492.53,-0.7,31,0,0,96
300.4,492.53,-0.9,31,0,0,96
300.9,492.54,-0.9,31,0,0,96
302,492.55,-1.1,31,0,0,96
302,492.55,-0.7,31,0,0,96
302.6,492.54,-0.9,31,0,0,96
302.6,492.54,-0.7,31,0,0,96
303.1,492.55,-1.1,31,0,0,96
303.1,492.55,-1.1,31,0,0,96
303.1,492.55,-0.9,31,0,0,96
303.7,492.55,-0.9,31,0,0,96
303.7,492.55,-0.7,31,0,0,96
304.2,492.55,-0.9,31,0,0,96
304.2,492.55,-1.1,31,0,0,96
304.8,492.55,-0.7,31,0,0,96
304.8,492.55,-0.9,31,0,0,96
305.4,492.55,-0.7,31,0,0,96
305.4,492.55,-0.9,31,0,0,96
305.9,492.56,-1.3,31,0,0,96
305.9,492.56,-0.7,31,0,0,96
306.5,492.56,-0.9,31,0,0,97
307,492.55,-0.9,31,0,0,96
307,492.55,-0.9,31,0,0,96
307.6,492.56,-1.3,31,0,0,96
307.6,492.56,-1.1,31,0,0,96
308.1,492.56,-1.1,31,0,0,96
308.1,492.56,-0.9,31,0,0,96
308.7,492.57,-1.1,31,0,0,96
308.7,492.57,-0.9,31,0,0,96
309.2,492.56,-1.5,31,0,0,96
309.2,492.56,-0.9,31,0,0,96
309.8,492.56,-1.1,31,0,0,97
309.8,492.56,-0.7,31,0,0,97
310.3,492.57,-1.1,31,0,0,96
310.3,492.57,-1.1,31,0,0,96
310.9,492.57,-0.9,31,0,0,96
310.9,492.57,-1.1,31,0,0,96
311.5,492.56,-1.1,31,0,0,96
311.5,492.56,-0.7,31,0,0,96
312,492.57,-1.1,31,0,0,96
312,492.57,-0.9,31,0,0,96
312.6,492.57,-0.9,31,0,0,96
